ID,가격
TEST_00000,86.44139558727736
TEST_00001,25.906199687622035
TEST_00002,86.90442095652442
TEST_00003,125.0734699156266
TEST_00004,47.56988230950112
TEST_00005,48.66286882276249
TEST_00006,71.30452415582845
TEST_00007,50.667767589292176
TEST_00008,50.72993526725156
TEST_00009,22.26464503576392
TEST_00010,22.40552801554674
TEST_00011,8.209339245425557
TEST_00012,50.974227543755504
TEST_00013,36.34353688791067
TEST_00014,25.327070484469036
TEST_00015,69.78127411162536
TEST_00016,16.32425925358269
TEST_00017,142.8389164771272
TEST_00018,22.729061285097096
TEST_00019,44.56784836450687
TEST_00020,59.447173506841736
TEST_00021,33.163166211824176
TEST_00022,120.17937823402382
TEST_00023,127.4914772568218
TEST_00024,104.26935339015812
TEST_00025,49.33246896569927
TEST_00026,26.627486544233356
TEST_00027,53.328043101730046
TEST_00028,30.71930464390624
TEST_00029,91.46148402639912
TEST_00030,112.30021763640435
TEST_00031,86.60187231299719
TEST_00032,30.408156790595427
TEST_00033,19.44484666726297
TEST_00034,26.891684653192392
TEST_00035,73.7342904149686
TEST_00036,28.642313770646357
TEST_00037,29.551753377731824
TEST_00038,29.14062226279616
TEST_00039,53.27401578117765
TEST_00040,64.04390092483388
TEST_00041,77.04545994275311
TEST_00042,9.187832630703358
TEST_00043,85.49717581215518
TEST_00044,49.768846435183534
TEST_00045,123.07578551577424
TEST_00046,51.91199797259286
TEST_00047,125.4645581381586
TEST_00048,114.3028632648789
TEST_00049,23.15580047486084
TEST_00050,16.865264349925226
TEST_00051,32.291728894476385
TEST_00052,24.85113129896829
TEST_00053,36.062304110699245
TEST_00054,36.54647337172486
TEST_00055,31.769077747766268
TEST_00056,84.58691172940132
TEST_00057,7.379097434294485
TEST_00058,117.34539016995596
TEST_00059,56.17279638699237
TEST_00060,33.745361879606286
TEST_00061,100.69646899454696
TEST_00062,20.11544939852767
TEST_00063,8.431028444111572
TEST_00064,58.24436559142122
TEST_00065,43.2643965245219
TEST_00066,35.12309053012518
TEST_00067,9.728265583361123
TEST_00068,63.67394332755375
TEST_00069,143.56838858837182
TEST_00070,118.00709979020657
TEST_00071,46.44322050244484
TEST_00072,76.30865733403513
TEST_00073,29.91186096124949
TEST_00074,39.04104922384818
TEST_00075,107.53852680353236
TEST_00076,15.897543920144956
TEST_00077,111.14599398445152
TEST_00078,30.969136951240568
TEST_00079,27.665774433558084
TEST_00080,16.144902944695776
TEST_00081,85.57904625161515
TEST_00082,103.13050435932097
TEST_00083,21.864428371005317
TEST_00084,28.162492460737084
TEST_00085,46.75558694792469
TEST_00086,38.77018253607637
TEST_00087,40.82898082032489
TEST_00088,27.351080548205186
TEST_00089,31.725693556434887
TEST_00090,23.684332110150265
TEST_00091,25.961280231935817
TEST_00092,37.35864043822093
TEST_00093,19.80203126071136
TEST_00094,36.52044076865971
