ID,가격
TEST_00000,89.04332558494593
TEST_00001,25.07257348996273
TEST_00002,84.0286168318084
TEST_00003,125.57956333374878
TEST_00004,46.2211565754892
TEST_00005,52.573373098767306
TEST_00006,72.47553402375603
TEST_00007,51.178985024039655
TEST_00008,52.8606040541612
TEST_00009,22.23809336075452
TEST_00010,22.15208238952194
TEST_00011,8.470357773005048
TEST_00012,52.36383979304217
TEST_00013,36.197181538767154
TEST_00014,26.25030837021825
TEST_00015,70.38342521025686
TEST_00016,15.86462249774318
TEST_00017,137.58503591183822
TEST_00018,21.42004471174617
TEST_00019,43.5273108065546
TEST_00020,59.88586252930676
TEST_00021,33.07238657134888
TEST_00022,117.17512461424074
TEST_00023,127.23357181545084
TEST_00024,106.0857459822658
TEST_00025,48.29837678091633
TEST_00026,26.55716535211243
TEST_00027,56.54921078212863
TEST_00028,32.19481771542273
TEST_00029,91.28407282493156
TEST_00030,111.95746777262916
TEST_00031,90.25459953100832
TEST_00032,31.395684533326776
TEST_00033,18.929639332623907
TEST_00034,26.825372834875463
TEST_00035,68.7451767920355
TEST_00036,29.411360187520035
TEST_00037,29.17086573227405
TEST_00038,29.23289438052808
TEST_00039,53.81443409586409
TEST_00040,64.77928980017805
TEST_00041,75.57590749552826
TEST_00042,8.56974462988433
TEST_00043,85.33553858904752
TEST_00044,49.09891666487607
TEST_00045,121.45244586036458
TEST_00046,57.3197765456294
TEST_00047,122.4028023250782
TEST_00048,113.13435842488536
TEST_00049,22.29204388465137
TEST_00050,15.806966144332945
TEST_00051,32.008571730866215
TEST_00052,23.94955011069977
TEST_00053,34.61653180006945
TEST_00054,37.86585385229486
TEST_00055,32.86977552066454
TEST_00056,90.446877261476
TEST_00057,6.466954386325955
TEST_00058,116.48132582270516
TEST_00059,57.12789351622163
TEST_00060,33.84970789044944
TEST_00061,96.73807349258344
TEST_00062,19.71057356753265
TEST_00063,9.013645966266132
TEST_00064,58.2597127708004
TEST_00065,43.83439077142434
TEST_00066,36.8837239725725
TEST_00067,8.916315608402924
TEST_00068,63.4418603230968
TEST_00069,143.49246517184378
TEST_00070,119.45560400306805
TEST_00071,42.0398596615042
TEST_00072,75.22513234284011
TEST_00073,34.1662649676726
TEST_00074,37.28861782394447
TEST_00075,110.34454527500012
TEST_00076,15.269545089815097
TEST_00077,111.17412739649286
TEST_00078,30.49785489651632
TEST_00079,27.61655225293508
TEST_00080,16.4323595426847
TEST_00081,86.24263780734965
TEST_00082,105.83595563033508
TEST_00083,20.449500475483237
TEST_00084,28.47075148855728
TEST_00085,46.40246529308087
TEST_00086,39.84915788741929
TEST_00087,40.72880487934777
TEST_00088,26.860325048099995
TEST_00089,31.084077076038398
TEST_00090,22.78993488364413
TEST_00091,25.243331240577582
TEST_00092,36.112416657858304
TEST_00093,18.51336124653933
TEST_00094,36.81581532721911
TEST_00095,80.85112377879521
TEST_00096,6.428316568391854
TEST_00097,52.57040202572578
TEST_00098,26.729900597223907
TEST_00099,28.9216453444473
TEST_00100,19.27624172914647
TEST_00101,90.49734979038344
TEST_00102,50.43133778012928
TEST_00103,28.592217188636607
TEST_00104,28.78136210063043
TEST_00105,21.455648217971557
TEST_00106,23.42820515525626
TEST_00107,26.487319162626605
TEST_00108,85.46519810803244
TEST_00109,30.37076478050968
TEST_00110,28.95722058777281
TEST_00111,121.15554345342554
TEST_00112,55.88060734786022
TEST_00113,128.19417636272607
TEST_00114,10.370800547763965
TEST_00115,18.87756301251702
TEST_00116,44.37677538832435
TEST_00117,44.92174800579694
TEST_00118,9.387665798274014
TEST_00119,18.00294014439459
TEST_00120,7.968258512947274
TEST_00121,52.85223368058728
TEST_00122,20.431819572530816
TEST_00123,34.113050397033845
TEST_00124,41.5014864645825
TEST_00125,79.9397587638415
TEST_00126,34.11036596351569
TEST_00127,21.706003960735305
TEST_00128,99.90181955905952
TEST_00129,50.22486508151598
TEST_00130,25.769018069409107
TEST_00131,19.16242753499786
TEST_00132,60.23874711570624
TEST_00133,25.35704828008172
TEST_00134,120.95364971237004
TEST_00135,18.89361931489225
TEST_00136,16.47858745451176
TEST_00137,11.327616580359711
TEST_00138,22.513916153516195
TEST_00139,48.25430363555349
TEST_00140,112.40397910038264
TEST_00141,119.8322772548558
TEST_00142,32.092735106246664
TEST_00143,24.1455285805776
TEST_00144,33.152152440467674
TEST_00145,21.45183000937815
TEST_00146,89.37102028918785
TEST_00147,55.322860826554496
TEST_00148,38.36629652709975
TEST_00149,98.68089895192058
TEST_00150,99.46418663170108
TEST_00151,30.05313660740772
TEST_00152,77.92156060769383
TEST_00153,30.26199179697415
TEST_00154,65.69808584139955
TEST_00155,25.073348435822204
TEST_00156,3.05333122156664
TEST_00157,92.831498913872
TEST_00158,97.33607640533496
TEST_00159,69.77153128688109
TEST_00160,61.20610920316555
TEST_00161,74.97397897750191
TEST_00162,37.134879027754856
TEST_00163,104.247766919493
TEST_00164,122.1914008005824
TEST_00165,22.251868490967865
TEST_00166,94.73445629920866
TEST_00167,129.53744922687423
TEST_00168,77.64324067723898
TEST_00169,12.278572929906051
TEST_00170,22.740289300441123
TEST_00171,52.15555280640051
TEST_00172,27.323593011074355
TEST_00173,23.91371870077428
TEST_00174,57.72538426737602
TEST_00175,39.72888756772861
TEST_00176,29.670949952733537
TEST_00177,46.816965911351375
TEST_00178,65.44167944997596
TEST_00179,31.63134169583221
TEST_00180,14.159046609868968
TEST_00181,19.29746455632755
TEST_00182,55.937092051653366
TEST_00183,8.539382404444504
TEST_00184,23.833727653106425
TEST_00185,106.6497995773632
TEST_00186,49.87328041301943
TEST_00187,40.291353990861055
TEST_00188,116.64870043998856
TEST_00189,39.00950791587733
TEST_00190,65.8021741478688
TEST_00191,56.87094871721278
TEST_00192,42.96957694071708
TEST_00193,105.59366401083876
TEST_00194,121.75657190766633
TEST_00195,79.46840382468486
TEST_00196,31.25507658580524
TEST_00197,50.13061231404926
TEST_00198,127.09558250932947
TEST_00199,15.64077955968076
TEST_00200,55.79380787262669
TEST_00201,28.657134058205354
TEST_00202,39.63486665373157
TEST_00203,41.56284034341151
TEST_00204,34.10897538906276
TEST_00205,71.54648330331341
TEST_00206,52.143555018609504
TEST_00207,48.710261986016825
TEST_00208,23.726239082210974
TEST_00209,109.16716361101405
TEST_00210,49.55909464895544
TEST_00211,25.881707636909702
TEST_00212,30.28647546902564
TEST_00213,79.9357771737216
TEST_00214,71.87077440968862
TEST_00215,37.28363266828468
TEST_00216,102.4038431585835
TEST_00217,131.300583809737
TEST_00218,20.16889584964941
TEST_00219,25.52779839100462
TEST_00220,30.7152048851408
TEST_00221,37.82013839225375
TEST_00222,43.97780493073901
TEST_00223,26.799947868829584
TEST_00224,55.675958435263134
TEST_00225,15.131680902457664
TEST_00226,46.536662267152366
TEST_00227,108.82437222666992
TEST_00228,57.58420484311155
TEST_00229,49.21087029316028
TEST_00230,37.11318514237395
TEST_00231,128.77503577306055
TEST_00232,120.9827757791496
TEST_00233,57.853969838103644
TEST_00234,115.1833720330976
TEST_00235,17.58735600143809
TEST_00236,22.21887608490008
TEST_00237,39.12706276735465
TEST_00238,66.32525943597909
TEST_00239,17.059437074544597
TEST_00240,5.684106911484893
TEST_00241,12.22321925107539
TEST_00242,55.08711065344234
TEST_00243,107.75982125655904
TEST_00244,29.03362983433132
TEST_00245,44.30061282009062
TEST_00246,113.66918829555313
TEST_00247,37.98206044793308
TEST_00248,13.712502525232525
TEST_00249,10.736347075358504
TEST_00250,75.21146244250708
TEST_00251,36.1891536862418
TEST_00252,27.518342772058432
TEST_00253,28.024249012549785
TEST_00254,52.78094731102169
TEST_00255,41.37554430724274
TEST_00256,91.808947700992
TEST_00257,124.24404559164006
TEST_00258,62.27924988871166
TEST_00259,42.30108616860835
TEST_00260,42.02412254465781
TEST_00261,101.08162204768593
TEST_00262,50.46589209992552
TEST_00263,13.741910422103825
TEST_00264,101.48299341325054
TEST_00265,36.86523349302283
TEST_00266,17.53138411176888
TEST_00267,26.54768990100813
TEST_00268,58.571359664756905
TEST_00269,17.02473265226535
TEST_00270,41.39988385901418
TEST_00271,19.16419957425051
TEST_00272,22.52442886268529
TEST_00273,18.51497668082647
TEST_00274,125.10608154211567
TEST_00275,104.05557866989314
TEST_00276,23.059908289172785
TEST_00277,59.03685328412708
TEST_00278,71.09243594122108
TEST_00279,34.17837986453646
TEST_00280,54.57545401140023
TEST_00281,10.431415908030464
TEST_00282,5.728018858170795
TEST_00283,33.10778237388609
TEST_00284,29.807482128345
TEST_00285,91.67281964928304
TEST_00286,120.37193948197404
TEST_00287,104.64621474186856
TEST_00288,123.32543936713296
TEST_00289,58.47638005718533
TEST_00290,80.24651196607506
TEST_00291,25.88647427878919
TEST_00292,18.542364587788928
TEST_00293,10.101767419485505
TEST_00294,50.2744489729314
TEST_00295,28.053574180178185
TEST_00296,44.6050198931648
TEST_00297,37.89592194833225
TEST_00298,14.609256642477249
TEST_00299,5.471271488504813
TEST_00300,25.51493181981416
